sponsors,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,partisan,party,candidate_name,pct,da_by_pop,pop_raverage7
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,2/4/2024,2024-02-06,191853.0,1399.0, Registered voters,,REP,Donald Trump,44.0,44.5,41.228571428571435
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/4/2024,2024-02-06,191915.0,6138.0, Registered voters,,REP,Donald Trump,45.0,44.5,41.5
,,,,,,,,2024-02-06,,,All adults,,,Donald Trump,,33.0,33.0
,,,,,,,,2024-02-06,,,Likely voters,,,Donald Trump,,45.85,44.028571428571425
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,2/4/2024,2024-02-06,191853.0,1399.0, Registered voters,,DEM,Joe Biden,43.0,41.5,41.707142857142856
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/4/2024,2024-02-06,191915.0,6138.0, Registered voters,,DEM,Joe Biden,40.0,41.5,42.05714285714286
,,,,,,,,2024-02-06,,,All adults,,,Joe Biden,,30.5,30.5
,,,,,,,,2024-02-06,,,Likely voters,,,Joe Biden,,38.95,36.62857142857143
,,,,,,,,2024-02-06,,, Registered voters,,,Kamala Harris,,42.7,42.7
,,,,,,,,2024-02-06,,,All adults,,,Kamala Harris,,38.0,38.0
,,,,,,,,2024-02-06,,,Likely voters,,,Kamala Harris,,42.0,42.0
,Suffolk University,2.9,-1.0,Live Phone,8.0,Massachusetts,2/2/2024,2024-02-05,191858.0,1000.0, Registered voters,,IND,Cornel West,2.2,2.2,2.1714285714285713
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/3/2024,2024-02-05,191916.0,4000.0, Registered voters,,REP,Donald Trump,44.0,34.75,41.33571428571429
,Suffolk University,2.9,-1.0,Live Phone,8.0,Massachusetts,2/2/2024,2024-02-05,191858.0,1000.0, Registered voters,,REP,Donald Trump,25.5,34.75,40.957142857142856
,,,,,,,,2024-02-05,,,All adults,,,Donald Trump,,33.0,34.42857142857143
,,,,,,,,2024-02-05,,,Likely voters,,,Donald Trump,,45.85,43.83571428571429
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/3/2024,2024-02-05,191916.0,4000.0, Registered voters,,DEM,Joe Biden,41.0,43.2,41.49523809523809
,Suffolk University,2.9,-1.0,Live Phone,8.0,Massachusetts,2/2/2024,2024-02-05,191858.0,1000.0, Registered voters,,DEM,Joe Biden,45.4,43.2,41.357142857142854
,,,,,,,,2024-02-05,,,All adults,,,Joe Biden,,30.5,31.714285714285715
,,,,,,,,2024-02-05,,,Likely voters,,,Joe Biden,,38.95,36.635714285714286
,,,,,,,,2024-02-05,,, Registered voters,,,Kamala Harris,,42.7,42.7
,,,,,,,,2024-02-05,,,All adults,,,Kamala Harris,,38.0,38.0
,,,,,,,,2024-02-05,,,Likely voters,,,Kamala Harris,,42.0,42.0
,Suffolk University,2.9,-1.0,Live Phone,8.0,Massachusetts,2/2/2024,2024-02-05,191858.0,1000.0, Registered voters,,IND,Robert F. Kennedy,8.6,8.6,12.478571428571428
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/2/2024,2024-02-04,191917.0,4000.0, Registered voters,,REP,Donald Trump,44.0,44.0,39.82857142857143
,YouGov,2.9,-1.1,Online Panel,9.0,,1/31/2024,2024-02-04,193372.0,1765.0, Registered voters,,REP,Donald Trump,44.0,44.0,40.77142857142858
State Policy Network,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/30/2024,2024-02-04,193529.0,2001.0, Registered voters,,REP,Donald Trump,44.0,44.0,41.714285714285715
,,,,,,,,2024-02-04,,,All adults,,,Donald Trump,,33.0,35.857142857142854
League of American Workers,North Star Opinion Research,1.2,0.2,Live Phone/Text-to-Web,3.0,North Carolina,1/30/2024,2024-02-04,191962.0,600.0,Likely voters,REP,REP,Donald Trump,39.0,39.0,43.642857142857146
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/2/2024,2024-02-04,191917.0,4000.0, Registered voters,,DEM,Joe Biden,41.0,41.666666666666664,42.34761904761905
,YouGov,2.9,-1.1,Online Panel,9.0,,1/31/2024,2024-02-04,193372.0,1765.0, Registered voters,,DEM,Joe Biden,42.0,41.666666666666664,41.99047619047618
State Policy Network,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/30/2024,2024-02-04,193529.0,2001.0, Registered voters,,DEM,Joe Biden,42.0,41.666666666666664,41.633333333333326
,,,,,,,,2024-02-04,,,All adults,,,Joe Biden,,30.5,32.92857142857143
League of American Workers,North Star Opinion Research,1.2,0.2,Live Phone/Text-to-Web,3.0,North Carolina,1/30/2024,2024-02-04,191962.0,600.0,Likely voters,REP,DEM,Joe Biden,32.0,32.0,36.642857142857146
,,,,,,,,2024-02-04,,, Registered voters,,,Kamala Harris,,42.7,42.699999999999996
,,,,,,,,2024-02-04,,,All adults,,,Kamala Harris,,38.0,38.0
,,,,,,,,2024-02-04,,,Likely voters,,,Kamala Harris,,42.0,42.0
League of American Workers,North Star Opinion Research,1.2,0.2,Live Phone/Text-to-Web,3.0,North Carolina,1/30/2024,2024-02-04,191962.0,600.0,Likely voters,REP,IND,Robert F. Kennedy,16.0,16.0,11.0
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191859.0,605.0,Likely voters,,IND,Cornel West,1.0,0.5,1.6142857142857143
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191860.0,605.0,Likely voters,,IND,Cornel West,0.0,0.5,1.4000000000000001
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Panel/Text,6.0,,2/2/2024,2024-02-03,191972.0,1180.0, Registered voters,,REP,Donald Trump,41.2,42.6,39.32380952380952
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/1/2024,2024-02-03,191918.0,4000.0, Registered voters,,REP,Donald Trump,44.0,42.6,38.885714285714286
,,,,,,,,2024-02-03,,,All adults,,,Donald Trump,,33.0,36.49047619047619
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Panel/Text,6.0,,2/2/2024,2024-02-03,191973.0,917.0,Likely voters,,REP,Donald Trump,44.5,44.25,44.59285714285714
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191859.0,605.0,Likely voters,,REP,Donald Trump,44.0,44.25,44.42857142857143
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191859.0,605.0,Likely voters,,GRE,Jill Stein,1.0,0.5,2.0714285714285716
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191860.0,605.0,Likely voters,,GRE,Jill Stein,0.0,0.5,1.8571428571428572
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Panel/Text,6.0,,2/2/2024,2024-02-03,191972.0,1180.0, Registered voters,,DEM,Joe Biden,37.1,39.05,43.43571428571429
,Morning Consult,1.8,-0.2,Online Panel,3.0,,2/1/2024,2024-02-03,191918.0,4000.0, Registered voters,,DEM,Joe Biden,41.0,39.05,42.7047619047619
,,,,,,,,2024-02-03,,,All adults,,,Joe Biden,,30.5,33.59142857142857
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Panel/Text,6.0,,2/2/2024,2024-02-03,191973.0,917.0,Likely voters,,DEM,Joe Biden,40.5,35.833333333333336,38.89047619047619
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191859.0,605.0,Likely voters,,DEM,Joe Biden,35.0,35.833333333333336,38.095238095238095
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191860.0,605.0,Likely voters,,DEM,Joe Biden,32.0,35.833333333333336,37.642857142857146
,,,,,,,,2024-02-03,,, Registered voters,,,Kamala Harris,,42.7,42.7
,,,,,,,,2024-02-03,,,All adults,,,Kamala Harris,,38.0,38.0
,,,,,,,,2024-02-03,,,Likely voters,,,Kamala Harris,,42.0,42.0
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191860.0,605.0,Likely voters,,REP,Nikki Haley,30.0,30.0,28.857142857142858
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191859.0,605.0,Likely voters,,IND,Robert F. Kennedy,6.0,10.0,9.714285714285714
Newsweek,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Texas,2/1/2024,2024-02-03,191860.0,605.0,Likely voters,,IND,Robert F. Kennedy,14.0,10.0,9.714285714285714
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,IND,Cornel West,2.0,2.0,2.1809523809523808
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191893.0,1048.0,Likely voters,,IND,Cornel West,1.0,1.0,1.8285714285714287
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191854.0,1266.0, Registered voters,,REP,Donald Trump,43.0,37.4,43.98571428571428
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,REP,Donald Trump,40.0,37.4,42.971428571428575
,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/31/2024,2024-02-02,191919.0,4000.0, Registered voters,,REP,Donald Trump,44.0,37.4,41.957142857142856
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192102.0,815.0, Registered voters,,REP,Donald Trump,32.0,37.4,40.94285714285714
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192104.0,815.0, Registered voters,,REP,Donald Trump,28.0,37.4,39.76190476190476
,,,,,,,,2024-02-02,,,All adults,,,Donald Trump,,33.0,37.12380952380953
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191890.0,1048.0,Likely voters,,REP,Donald Trump,49.0,44.5,45.142857142857146
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191891.0,1048.0,Likely voters,,REP,Donald Trump,45.0,44.5,45.01428571428572
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191892.0,1048.0,Likely voters,,REP,Donald Trump,43.0,44.5,44.885714285714286
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191893.0,1048.0,Likely voters,,REP,Donald Trump,41.0,44.5,44.75714285714286
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,GRE,Jill Stein,1.0,1.0,1.8
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191854.0,1266.0, Registered voters,,DEM,Joe Biden,41.0,44.166666666666664,43.28095238095238
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,DEM,Joe Biden,34.0,44.166666666666664,43.67619047619048
,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/31/2024,2024-02-02,191919.0,4000.0, Registered voters,,DEM,Joe Biden,42.0,44.166666666666664,44.07142857142857
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192102.0,815.0, Registered voters,,DEM,Joe Biden,53.0,44.166666666666664,44.095238095238095
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192103.0,815.0, Registered voters,,DEM,Joe Biden,50.0,44.166666666666664,44.11904761904763
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192104.0,815.0, Registered voters,,DEM,Joe Biden,45.0,44.166666666666664,44.142857142857146
,,,,,,,,2024-02-02,,,All adults,,,Joe Biden,,30.5,34.254285714285714
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191890.0,1048.0,Likely voters,,DEM,Joe Biden,44.0,39.0,40.714285714285715
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191891.0,1048.0,Likely voters,,DEM,Joe Biden,40.0,39.0,40.371428571428574
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191892.0,1048.0,Likely voters,,DEM,Joe Biden,36.0,39.0,40.028571428571425
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191893.0,1048.0,Likely voters,,DEM,Joe Biden,36.0,39.0,39.68571428571429
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,IND,"Joe Manchin, III",3.0,3.0,10.666666666666668
,,,,,,,,2024-02-02,,, Registered voters,,,Kamala Harris,,42.7,42.7
,,,,,,,,2024-02-02,,,All adults,,,Kamala Harris,,38.0,38.0
,,,,,,,,2024-02-02,,,Likely voters,,,Kamala Harris,,42.0,42.0
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,LIB,Lars Mapstead,1.0,1.0,1.6800000000000002
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192103.0,815.0, Registered voters,,REP,Nikki Haley,36.0,36.0,41.65714285714286
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191891.0,1048.0,Likely voters,,IND,Nikki Haley,13.0,11.333333333333334,40.476190476190474
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191892.0,1048.0,Likely voters,,IND,Nikki Haley,11.0,11.333333333333334,36.95238095238095
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191893.0,1048.0,Likely voters,,IND,Nikki Haley,10.0,11.333333333333334,31.0
Issues & Insights,TIPP Insights,1.8,-0.4,Online Panel,3.0,,1/31/2024,2024-02-02,191855.0,1266.0, Registered voters,,IND,Robert F. Kennedy,8.0,13.0,13.042857142857143
,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,1/23/2024,2024-02-02,192104.0,815.0, Registered voters,,IND,Robert F. Kennedy,18.0,13.0,13.0
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191892.0,1048.0,Likely voters,,IND,Robert F. Kennedy,9.0,9.5,9.957142857142857
Charles H. Riggs III,SurveyUSA,2.8,-1.3,Online Panel,8.0,,1/31/2024,2024-02-02,191893.0,1048.0,Likely voters,,IND,Robert F. Kennedy,10.0,9.5,9.857142857142858
,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/30/2024,2024-02-01,191920.0,4000.0, Registered voters,,REP,Donald Trump,45.0,45.666666666666664,45.009523809523806
,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,1/29/2024,2024-02-01,191665.0,500.0, Registered voters,REP,REP,Donald Trump,45.0,45.666666666666664,45.0047619047619
NPR | PBS NewsHour,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7.0,,1/29/2024,2024-02-01,191856.0,1441.0, Registered voters,,REP,Donald Trump,47.0,45.666666666666664,45.0
,,,,,,,,2024-02-01,,,All adults,,,Donald Trump,,33.0,37.75714285714286
,,,,,,,,2024-02-01,,,Likely voters,,,Donald Trump,,44.5,45.271428571428565
,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/30/2024,2024-02-01,191920.0,4000.0, Registered voters,,DEM,Joe Biden,41.0,44.0,41.67619047619047
,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,1/29/2024,2024-02-01,191665.0,500.0, Registered voters,REP,DEM,Joe Biden,41.0,44.0,42.142857142857146
NPR | PBS NewsHour,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7.0,,1/29/2024,2024-02-01,191856.0,1441.0, Registered voters,,DEM,Joe Biden,48.0,44.0,42.51428571428571
NPR | PBS NewsHour,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7.0,,1/29/2024,2024-02-01,191857.0,1441.0, Registered voters,,DEM,Joe Biden,46.0,44.0,42.885714285714286
,,,,,,,,2024-02-01,,,All adults,,,Joe Biden,,30.5,34.917142857142856
,,,,,,,,2024-02-01,,,Likely voters,,,Joe Biden,,39.0,41.05714285714286
,,,,,,,,2024-02-01,,, Registered voters,,,Kamala Harris,,42.7,42.7
,,,,,,,,2024-02-01,,,All adults,,,Kamala Harris,,38.0,38.0
,,,,,,,,2024-02-01,,,Likely voters,,,Kamala Harris,,42.0,42.0
NPR | PBS NewsHour,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7.0,,1/29/2024,2024-02-01,191857.0,1441.0, Registered voters,,REP,Nikki Haley,45.0,45.0,42.0
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191908.0,930.0, Registered voters,,IND,Cornel West,2.0,2.0,2.219047619047619
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191668.0,1000.0,Likely voters,,IND,Cornel West,2.0,2.0,1.6571428571428573
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191909.0,808.0,Likely voters,,IND,Cornel West,2.0,2.0,1.8000000000000003
,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/29/2024,2024-01-31,191921.0,4000.0, Registered voters,,REP,Donald Trump,45.0,44.5,45.528571428571425
,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,1/26/2024,2024-01-31,191731.0,760.0, Registered voters,,REP,Donald Trump,44.0,44.5,45.357142857142854
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191904.0,930.0, Registered voters,,REP,Donald Trump,49.0,44.5,45.18571428571429
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191908.0,930.0, Registered voters,,REP,Donald Trump,40.0,44.5,45.01428571428572
,,,,,,,,2024-01-31,,,All adults,,,Donald Trump,,33.0,38.39047619047619
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191666.0,1000.0,Likely voters,,REP,Donald Trump,47.0,45.4,38.74285714285714
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191667.0,1000.0,Likely voters,,REP,Donald Trump,50.0,45.4,39.685714285714276
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191668.0,1000.0,Likely voters,,REP,Donald Trump,39.0,45.4,40.628571428571426
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191905.0,808.0,Likely voters,,REP,Donald Trump,50.0,45.4,41.57142857142857
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191909.0,808.0,Likely voters,,REP,Donald Trump,41.0,45.4,43.48571428571428
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191908.0,930.0, Registered voters,,GRE,Jill Stein,4.0,4.0,1.8857142857142857
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191668.0,1000.0,Likely voters,,GRE,Jill Stein,2.0,3.0,2.5285714285714285
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191909.0,808.0,Likely voters,,GRE,Jill Stein,4.0,3.0,2.1
,Morning Consult,1.8,-0.2,Online Panel,3.0,,1/29/2024,2024-01-31,191921.0,4000.0, Registered voters,,DEM,Joe Biden,41.0,41.4,40.82857142857143
,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,1/26/2024,2024-01-31,191731.0,760.0, Registered voters,,DEM,Joe Biden,39.0,41.4,40.92380952380952
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191904.0,930.0, Registered voters,,DEM,Joe Biden,49.0,41.4,41.01904761904762
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191906.0,930.0, Registered voters,,DEM,Joe Biden,41.0,41.4,41.11428571428571
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191908.0,930.0, Registered voters,,DEM,Joe Biden,37.0,41.4,41.20952380952381
,,,,,,,,2024-01-31,,,All adults,,,Joe Biden,,30.5,35.58
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191666.0,1000.0,Likely voters,,DEM,Joe Biden,43.0,41.4,43.18571428571429
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191668.0,1000.0,Likely voters,,DEM,Joe Biden,34.0,41.4,43.17142857142857
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191905.0,808.0,Likely voters,,DEM,Joe Biden,49.0,41.4,43.15714285714286
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191907.0,808.0,Likely voters,,DEM,Joe Biden,42.0,41.4,43.142857142857146
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191909.0,808.0,Likely voters,,DEM,Joe Biden,39.0,41.4,42.271428571428565
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191668.0,1000.0,Likely voters,,IND,"Joe Manchin, III",2.0,2.0,2.857142857142857
,,,,,,,,2024-01-31,,, Registered voters,,,Kamala Harris,,42.7,42.699999999999996
,,,,,,,,2024-01-31,,,All adults,,,Kamala Harris,,38.0,38.0
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191667.0,1000.0,Likely voters,,DEM,Kamala Harris,42.0,42.0,42.0
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191906.0,930.0, Registered voters,,REP,Nikki Haley,57.0,57.0,40.17142857142857
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191907.0,808.0,Likely voters,,REP,Nikki Haley,57.0,57.0,45.142857142857146
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191908.0,930.0, Registered voters,,IND,Robert F. Kennedy,16.0,16.0,13.085714285714285
,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,1/25/2024,2024-01-31,191668.0,1000.0,Likely voters,,IND,Robert F. Kennedy,9.0,11.0,9.171428571428573
,Marquette University Law School,3.0,-1.0,Live Phone/Email,10.0,Wisconsin,1/24/2024,2024-01-31,191909.0,808.0,Likely voters,,IND,Robert F. Kennedy,13.0,11.0,9.6
FOX News,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,6.0,Wisconsin,1/26/2024,2024-01-30,191630.0,1172.0, Registered voters,,IND,Cornel West,1.0,2.25,1.7234693877551022
FOX News,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,6.0,Wisconsin,1/26/2024,2024-01-30,191632.0,1172.0, Registered voters,,IND,Cornel West,2.0,2.25,1.9224489795918367
FOX News,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,6.0,Georgia,1/26/2024,2024-01-30,191633.0,1119.0, Registered voters,,IND,Cornel West,3.0,2.25,2.1214285714285714
FOX News,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,6.0,Georgia,1/26/2024,2024-01-30,191635.0,1119.0, Registered voters,,IND,Cornel West,3.0,2.25,2.257142857142857
